"curr_date","ord_date","seller_np","null_fulfilment_id","null_net_tran_id","null_qty","null_itm_fulfilment_id","null_del_pc","null_created_date_time","null_domain","null_del_cty","null_cans_code","null_cans_dt_time","null_ord_stats","null_fulfil_status","null_itm_cat","null_cat_cons","null_sell_pincode","null_prov_id","null_itm_id","null_sell_np","null_net_ord_id","null_sell_cty","total_orders","total_canceled_orders"
2024-04-12,2024-04-08,sellerappapi.ninjacart.in,0,0,0,0,0,0,0,158,2,0,0,0,0,0,0,0,0,0,0,0,218,10
2024-04-12,2024-04-04,retailconnect.co.in,0,0,0,0,0,0,0,6,1,0,0,0,0,10,0,0,0,0,0,0,60,1
2024-04-12,2024-04-05,prod-gonoise-bpp.shopalyst.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-10,prod-primarcpecan-bpp.shopalyst.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-07,cloud-adaptor.proteantech.in/api/seller/adaptor/ndhgo,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2024-04-12,2024-04-03,falconsai.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
2024-04-12,2024-04-02,prod-wowskinscience-bpp.shopalyst.com,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,5
2024-04-12,2024-04-10,ondc.snapdeal.com,0,0,0,0,0,0,0,0,52,0,0,0,10466,10480,2499,0,0,0,0,2499,35192,1018
2024-04-12,2024-04-10,api.eksecond.in,0,0,0,0,0,0,0,107,0,0,0,0,11,11,0,0,0,0,0,0,157,25
2024-04-12,2024-04-02,prod.growthfalcons.com/v1/gf,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,110,17
2024-04-12,2024-04-01,cloud-adaptor.proteantech.in/api/seller/adaptor/paralleldots,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2024-04-12,2024-04-01,ondc.gofrugal.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
